2026-03-08 15:56:40.441 [pool-1-thread-41] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:23.602 [pool-1-thread-25] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1562, shortCode=2pZXNf40Rxe, longUrl=https://www.load-test--1772957063580-276.com, urlHash=acd748f125c6fa4c8db644e67af0b354, status=1, expireTime=2026-03-15T16:04:23.580186, createTime=2026-03-08T16:04:23.594970300, updateTime=2026-03-08T16:04:23.594970300)
2026-03-08 16:04:23.602 [pool-1-thread-14] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1566, shortCode=2pZXNf40Rxg, longUrl=https://www.load-test--1772957063586-279.com, urlHash=68bc291fa80621540c0d2ae2016b8b36, status=1, expireTime=2026-03-15T16:04:23.586969800, createTime=2026-03-08T16:04:23.594970300, updateTime=2026-03-08T16:04:23.594970300)
2026-03-08 16:04:23.602 [pool-1-thread-22] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1565, shortCode=2pZXNf40Rxh, longUrl=https://www.load-test--1772957063585-278.com, urlHash=2775fa833e187372369917946531d3e4, status=1, expireTime=2026-03-15T16:04:23.585958700, createTime=2026-03-08T16:04:23.594970300, updateTime=2026-03-08T16:04:23.594970300)
2026-03-08 16:04:23.602 [pool-1-thread-41] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1564, shortCode=2pZXNf40Rxl, longUrl=https://www.load-test--1772957063585-277.com, urlHash=3169072cb00401ce3bb54962adbddc91, status=1, expireTime=2026-03-15T16:04:23.585958700, createTime=2026-03-08T16:04:23.594970300, updateTime=2026-03-08T16:04:23.594970300)
2026-03-08 16:04:23.602 [pool-1-thread-23] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1563, shortCode=2pZXNf40Rxj, longUrl=https://www.load-test--1772957063586-281.com, urlHash=4c5766939aa1c834732dd74200142059, status=1, expireTime=2026-03-15T16:04:23.586969800, createTime=2026-03-08T16:04:23.594970300, updateTime=2026-03-08T16:04:23.594970300)
2026-03-08 16:04:23.602 [pool-1-thread-42] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1561, shortCode=2pZXNf40Rxi, longUrl=https://www.load-test--1772957063586-280.com, urlHash=7fbbb66d649ebbf17afd4111c03090a9, status=1, expireTime=2026-03-15T16:04:23.586969800, createTime=2026-03-08T16:04:23.593971500, updateTime=2026-03-08T16:04:23.593971500)
2026-03-08 16:04:23.602 [pool-1-thread-48] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.603 [pool-1-thread-19] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1567, shortCode=2pZXNf40Rxk, longUrl=https://www.load-test--1772957063586-283.com, urlHash=bb9f05f22ae5fc29d632f0307bdde575, status=1, expireTime=2026-03-15T16:04:23.586969800, createTime=2026-03-08T16:04:23.595970300, updateTime=2026-03-08T16:04:23.595970300)
2026-03-08 16:04:23.604 [pool-1-thread-32] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf0Th6x
2026-03-08 16:04:23.604 [pool-1-thread-20] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf0BFYt
2026-03-08 16:04:23.604 [pool-1-thread-7] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf0Th6z
2026-03-08 16:04:23.604 [pool-1-thread-44] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf0Th6w
2026-03-08 16:04:23.604 [pool-1-thread-31] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf02tIn
2026-03-08 16:04:23.604 [pool-1-thread-12] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf02tIm
2026-03-08 16:04:23.605 [pool-1-thread-2] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.605 [pool-1-thread-40] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf0Th6A
2026-03-08 16:04:23.605 [pool-1-thread-43] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf1K4uI
2026-03-08 16:04:23.605 [pool-1-thread-36] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf0BFYs
2026-03-08 16:04:23.606 [pool-1-thread-46] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf0k4Qo
2026-03-08 16:04:23.606 [pool-1-thread-8] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf1K4uM
2026-03-08 16:04:23.606 [pool-1-thread-33] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf0BFYu
2026-03-08 16:04:23.606 [pool-1-thread-47] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf0BFYv
2026-03-08 16:04:23.606 [pool-1-thread-16] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf1K4uL
2026-03-08 16:04:23.606 [pool-1-thread-29] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf0Th6y
2026-03-08 16:04:23.606 [pool-1-thread-38] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1569, shortCode=2pZXNf59g3u, longUrl=https://www.load-test--1772957063588-285.com, urlHash=8c8632031b80ccbcb355a637891b577f, status=1, expireTime=2026-03-15T16:04:23.588969900, createTime=2026-03-08T16:04:23.598969800, updateTime=2026-03-08T16:04:23.598969800)
2026-03-08 16:04:23.606 [pool-1-thread-39] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1568, shortCode=2pZXNf4REVq, longUrl=https://www.load-test--1772957063587-284.com, urlHash=eca673517f58c7ad26305fd6d5ab22b2, status=1, expireTime=2026-03-15T16:04:23.587969100, createTime=2026-03-08T16:04:23.598969800, updateTime=2026-03-08T16:04:23.598969800)
2026-03-08 16:04:23.606 [pool-1-thread-9] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1570, shortCode=2pZXNf5IsjC, longUrl=https://www.load-test--1772957063588-286.com, urlHash=087b106e491af20ebfc6fc32ffb29fe4, status=1, expireTime=2026-03-15T16:04:23.588969900, createTime=2026-03-08T16:04:23.599971100, updateTime=2026-03-08T16:04:23.599971100)
2026-03-08 16:04:23.607 [pool-1-thread-15] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf1K4uO
2026-03-08 16:04:23.607 [pool-1-thread-45] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf21FCO
2026-03-08 16:04:23.607 [pool-1-thread-27] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf1K4uN
2026-03-08 16:04:23.607 [pool-1-thread-1] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf1K4uQ
2026-03-08 16:04:23.607 [pool-1-thread-26] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf1K4uP
2026-03-08 16:04:23.607 [pool-1-thread-3] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf1K4uJ
2026-03-08 16:04:23.608 [pool-1-thread-18] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf21FCN
2026-03-08 16:04:23.608 [pool-1-thread-21] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf1K4uK
2026-03-08 16:04:23.608 [pool-1-thread-24] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.608 [pool-1-thread-4] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.609 [pool-1-thread-11] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf21FCM
2026-03-08 16:04:23.609 [pool-1-thread-13] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf40Rxf
2026-03-08 16:04:23.609 [pool-1-thread-25] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf40Rxe
2026-03-08 16:04:23.609 [pool-1-thread-5] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf1K4uR
2026-03-08 16:04:23.609 [pool-1-thread-14] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf40Rxg
2026-03-08 16:04:23.609 [pool-1-thread-35] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf2St0Y
2026-03-08 16:04:23.609 [pool-1-thread-23] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf40Rxj
2026-03-08 16:04:23.609 [pool-1-thread-34] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1572, shortCode=2pZXNf603rI, longUrl=https://www.load-test--1772957063590-289.com, urlHash=a82525b7073ab49817d0f6c176097af7, status=1, expireTime=2026-03-15T16:04:23.590970800, createTime=2026-03-08T16:04:23.602143700, updateTime=2026-03-08T16:04:23.602143700)
2026-03-08 16:04:23.609 [pool-1-thread-22] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf40Rxh
2026-03-08 16:04:23.609 [pool-1-thread-50] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1573, shortCode=2pZXNf6zfHO, longUrl=https://www.load-test--1772957063590-290.com, urlHash=2ea445a218e5c2142e8058d1eb36df54, status=1, expireTime=2026-03-15T16:04:23.590970800, createTime=2026-03-08T16:04:23.602143700, updateTime=2026-03-08T16:04:23.602143700)
2026-03-08 16:04:23.609 [pool-1-thread-6] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1575, shortCode=2pZXNf6zfHP, longUrl=https://www.load-test--1772957063591-292.com, urlHash=f8f841b7b94bfd5cfe6c0f8a98aab752, status=1, expireTime=2026-03-15T16:04:23.591971, createTime=2026-03-08T16:04:23.603631300, updateTime=2026-03-08T16:04:23.603631300)
2026-03-08 16:04:23.609 [pool-1-thread-37] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1576, shortCode=2pZXNf6QQPS, longUrl=https://www.load-test--1772957063591-291.com, urlHash=23e70073e0b37ab26f3dd6a5e57b8c1d, status=1, expireTime=2026-03-15T16:04:23.591971, createTime=2026-03-08T16:04:23.604646500, updateTime=2026-03-08T16:04:23.604646500)
2026-03-08 16:04:23.609 [pool-1-thread-28] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1574, shortCode=2pZXNf603rH, longUrl=https://www.load-test--1772957063589-287.com, urlHash=2136449246324e8ceda9e33b87d22f42, status=1, expireTime=2026-03-15T16:04:23.589969700, createTime=2026-03-08T16:04:23.602143700, updateTime=2026-03-08T16:04:23.602143700)
2026-03-08 16:04:23.610 [pool-1-thread-49] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.610 [pool-1-thread-42] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf40Rxi
2026-03-08 16:04:23.610 [pool-1-thread-17] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1571, shortCode=2pZXNf603rG, longUrl=https://www.load-test--1772957063590-288.com, urlHash=2c24bc946ee6e51b9bb95ac45291e966, status=1, expireTime=2026-03-15T16:04:23.590970800, createTime=2026-03-08T16:04:23.602143700, updateTime=2026-03-08T16:04:23.602143700)
2026-03-08 16:04:23.610 [pool-1-thread-10] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNeYkSVW
2026-03-08 16:04:23.610 [pool-1-thread-41] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf40Rxl
2026-03-08 16:04:23.611 [pool-1-thread-19] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf40Rxk
2026-03-08 16:04:23.611 [pool-1-thread-48] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1577, shortCode=2pZXNf78rXW, longUrl=https://www.load-test--1772957063591-293.com, urlHash=cbb1232c078bf5276e193d4f3e9df788, status=1, expireTime=2026-03-15T16:04:23.591971, createTime=2026-03-08T16:04:23.604646500, updateTime=2026-03-08T16:04:23.604646500)
2026-03-08 16:04:23.613 [pool-1-thread-38] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf59g3u
2026-03-08 16:04:23.613 [pool-1-thread-2] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1578, shortCode=2pZXNf7HEe4, longUrl=https://www.load-test--1772957063592-294.com, urlHash=a99d93d3173d178e5a34c14d8bca6751, status=1, expireTime=2026-03-15T16:04:23.592971100, createTime=2026-03-08T16:04:23.607643100, updateTime=2026-03-08T16:04:23.607643100)
2026-03-08 16:04:23.614 [pool-1-thread-9] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf5IsjC
2026-03-08 16:04:23.614 [pool-1-thread-39] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf4REVq
2026-03-08 16:04:23.614 [pool-1-thread-30] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.615 [pool-1-thread-44] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.615 [pool-1-thread-7] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.615 [pool-1-thread-32] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.615 [pool-1-thread-20] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.616 [pool-1-thread-31] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.616 [pool-1-thread-12] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.616 [pool-1-thread-4] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1580, shortCode=2pZXNf8yrCh, longUrl=https://www.load-test--1772957063597-295.com, urlHash=2b68a0ecb7ad9496b1cde5cc82a90a11, status=1, expireTime=2026-03-15T16:04:23.597969700, createTime=2026-03-08T16:04:23.610816700, updateTime=2026-03-08T16:04:23.610816700)
2026-03-08 16:04:23.616 [pool-1-thread-24] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1579, shortCode=2pZXNf8yrCg, longUrl=https://www.load-test--1772957063597-296.com, urlHash=b73ff6e07ea999c0f25b877d0a3837c2, status=1, expireTime=2026-03-15T16:04:23.597969700, createTime=2026-03-08T16:04:23.610816700, updateTime=2026-03-08T16:04:23.610816700)
2026-03-08 16:04:23.619 [pool-1-thread-49] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1581, shortCode=2pZXNf97DSo, longUrl=https://www.load-test--1772957063604-297.com, urlHash=766ce01e7e402d2ed2164b478f7085b7, status=1, expireTime=2026-03-15T16:04:23.604646500, createTime=2026-03-08T16:04:23.611827300, updateTime=2026-03-08T16:04:23.611827300)
2026-03-08 16:04:23.620 [pool-1-thread-37] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf6QQPS
2026-03-08 16:04:23.621 [pool-1-thread-50] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf6zfHO
2026-03-08 16:04:23.621 [pool-1-thread-6] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf6zfHP
2026-03-08 16:04:23.621 [pool-1-thread-46] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.621 [pool-1-thread-30] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1582, shortCode=2pZXNfag2oE, longUrl=https://www.load-test--1772957063607-298.com, urlHash=0a20fddc8a9eb40af27b5f5de3e9d3e3, status=1, expireTime=2026-03-15T16:04:23.607643100, createTime=2026-03-08T16:04:23.615826200, updateTime=2026-03-08T16:04:23.615826200)
2026-03-08 16:04:23.621 [pool-1-thread-40] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.621 [pool-1-thread-17] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf603rG
2026-03-08 16:04:23.621 [pool-1-thread-43] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.621 [pool-1-thread-36] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.621 [pool-1-thread-8] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.621 [pool-1-thread-33] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.621 [pool-1-thread-28] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf603rH
2026-03-08 16:04:23.622 [pool-1-thread-16] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.622 [pool-1-thread-47] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.622 [pool-1-thread-34] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf603rI
2026-03-08 16:04:23.623 [pool-1-thread-31] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1585, shortCode=2pZXNfaPeEQ, longUrl=https://www.load-test--1772957063609-303.com, urlHash=df78fc22304f8c7db8bfb393420e111a, status=1, expireTime=2026-03-15T16:04:23.609644, createTime=2026-03-08T16:04:23.617827600, updateTime=2026-03-08T16:04:23.617827600)
2026-03-08 16:04:23.623 [pool-1-thread-12] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1583, shortCode=2pZXNfaPeER, longUrl=https://www.load-test--1772957063609-304.com, urlHash=e9373e6c8c922c3dbd3b04cf304865a5, status=1, expireTime=2026-03-15T16:04:23.609644, createTime=2026-03-08T16:04:23.617827600, updateTime=2026-03-08T16:04:23.617827600)
2026-03-08 16:04:23.623 [pool-1-thread-32] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1586, shortCode=2pZXNfaPeEO, longUrl=https://www.load-test--1772957063608-299.com, urlHash=3185c381aef03d4273611a00ff3fdfd3, status=1, expireTime=2026-03-15T16:04:23.608644400, createTime=2026-03-08T16:04:23.617827600, updateTime=2026-03-08T16:04:23.617827600)
2026-03-08 16:04:23.623 [pool-1-thread-7] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1587, shortCode=2pZXNfaPeEN, longUrl=https://www.load-test--1772957063608-302.com, urlHash=cc6fc177c3468504522f679b16134d98, status=1, expireTime=2026-03-15T16:04:23.608644400, createTime=2026-03-08T16:04:23.617827600, updateTime=2026-03-08T16:04:23.617827600)
2026-03-08 16:04:23.623 [pool-1-thread-20] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1588, shortCode=2pZXNfaPeEP, longUrl=https://www.load-test--1772957063608-301.com, urlHash=a9f4bb4736d23e5e78dff4e429861569, status=1, expireTime=2026-03-15T16:04:23.608644400, createTime=2026-03-08T16:04:23.617827600, updateTime=2026-03-08T16:04:23.617827600)
2026-03-08 16:04:23.623 [pool-1-thread-44] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1584, shortCode=2pZXNfaPeEM, longUrl=https://www.load-test--1772957063608-300.com, urlHash=86dd9a89051f570bbe0340bce306181e, status=1, expireTime=2026-03-15T16:04:23.608644400, createTime=2026-03-08T16:04:23.617827600, updateTime=2026-03-08T16:04:23.617827600)
2026-03-08 16:04:23.624 [pool-1-thread-45] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.624 [pool-1-thread-27] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.624 [pool-1-thread-15] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.625 [pool-1-thread-48] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf78rXW
2026-03-08 16:04:23.625 [pool-1-thread-29] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.625 [pool-1-thread-1] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.626 [pool-1-thread-18] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.626 [pool-1-thread-26] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.626 [pool-1-thread-3] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.628 [pool-1-thread-47] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1589, shortCode=2pZXNfcwPrb, longUrl=https://www.load-test--1772957063611-310.com, urlHash=199fba1c4ab8e0d1259160ce921a4da0, status=1, expireTime=2026-03-15T16:04:23.611827300, createTime=2026-03-08T16:04:23.623354400, updateTime=2026-03-08T16:04:23.623354400)
2026-03-08 16:04:23.629 [pool-1-thread-21] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.630 [pool-1-thread-11] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.630 [pool-1-thread-46] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1591, shortCode=2pZXNfcfej6, longUrl=https://www.load-test--1772957063611-308.com, urlHash=917bce8edae955ae3bb8393fb1f2d0ff, status=1, expireTime=2026-03-15T16:04:23.611827300, createTime=2026-03-08T16:04:23.623354400, updateTime=2026-03-08T16:04:23.623354400)
2026-03-08 16:04:23.630 [pool-1-thread-8] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1594, shortCode=2pZXNfcfeja, longUrl=https://www.load-test--1772957063611-309.com, urlHash=ab5f12f1623c75739c5c50eb3145f2cf, status=1, expireTime=2026-03-15T16:04:23.611827300, createTime=2026-03-08T16:04:23.623354400, updateTime=2026-03-08T16:04:23.623354400)
2026-03-08 16:04:23.630 [pool-1-thread-16] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1593, shortCode=2pZXNfcwPra, longUrl=https://www.load-test--1772957063611-312.com, urlHash=dbd99f38c04bfcbf87303a0258d76519, status=1, expireTime=2026-03-15T16:04:23.611827300, createTime=2026-03-08T16:04:23.623354400, updateTime=2026-03-08T16:04:23.623354400)
2026-03-08 16:04:23.630 [pool-1-thread-43] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1590, shortCode=2pZXNfcfej8, longUrl=https://www.load-test--1772957063611-306.com, urlHash=15d888a7546fa2df4cf8f56f135e580a, status=1, expireTime=2026-03-15T16:04:23.611827300, createTime=2026-03-08T16:04:23.623354400, updateTime=2026-03-08T16:04:23.623354400)
2026-03-08 16:04:23.630 [pool-1-thread-33] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1595, shortCode=2pZXNfcfejb, longUrl=https://www.load-test--1772957063611-311.com, urlHash=eb137698e9917b06bfc2f477ec998bd7, status=1, expireTime=2026-03-15T16:04:23.611827300, createTime=2026-03-08T16:04:23.623354400, updateTime=2026-03-08T16:04:23.623354400)
2026-03-08 16:04:23.630 [pool-1-thread-40] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1592, shortCode=2pZXNfcfej7, longUrl=https://www.load-test--1772957063611-305.com, urlHash=e45d2459942b0a4e767ca13de9e35ce4, status=1, expireTime=2026-03-15T16:04:23.611827300, createTime=2026-03-08T16:04:23.623354400, updateTime=2026-03-08T16:04:23.623354400)
2026-03-08 16:04:23.630 [pool-1-thread-36] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1596, shortCode=2pZXNfcfej9, longUrl=https://www.load-test--1772957063611-307.com, urlHash=b5e5a41b23fd839bca70c0a2ce5e3725, status=1, expireTime=2026-03-15T16:04:23.611827300, createTime=2026-03-08T16:04:23.624366900, updateTime=2026-03-08T16:04:23.624366900)
2026-03-08 16:04:23.631 [pool-1-thread-25] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.631 [pool-1-thread-13] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.631 [pool-1-thread-2] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNf7HEe4
2026-03-08 16:04:23.631 [pool-1-thread-5] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.632 [pool-1-thread-14] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.632 [pool-1-thread-45] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1598, shortCode=2pZXNfd61Hi, longUrl=https://www.load-test--1772957063612-315.com, urlHash=4f4679e1ac8b50b7626d7b1031c18495, status=1, expireTime=2026-03-15T16:04:23.612826800, createTime=2026-03-08T16:04:23.625367100, updateTime=2026-03-08T16:04:23.625367100)
2026-03-08 16:04:23.633 [pool-1-thread-15] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1599, shortCode=2pZXNfd61Hk, longUrl=https://www.load-test--1772957063612-314.com, urlHash=6042d230ad56ff8883037b3dc86a2a27, status=1, expireTime=2026-03-15T16:04:23.612826800, createTime=2026-03-08T16:04:23.626548400, updateTime=2026-03-08T16:04:23.626548400)
